id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
2491,2497,2774,124,,,,0.528105,52.839526,116.8224,-55.33,-13.14,-52.0,5.590,0.252,K2III,1.163,69.892874,9.725158,93.100870,-0.00002163,-0.00003465,-0.00004688,0.1382576138351673,0.9222237115854762,-0.0000002682474094513889,-0.000000063704517,,,Cas,1,2491,,69.05577442196835,,,
2499,2505,2772,123,,14Lam Cas,,0.529539,54.522289,115.7407,40.78,-14.81,-12.0,4.740,-0.577,B8Vn,-0.098,66.529750,9.282854,94.252351,-0.00000351,0.00002261,-0.00001482,0.13863307893641563,0.9515934527420725,0.00000019770701893055558,-0.000000071800906,Lam,14,Cas,1,2499,,148.18355175164308,,,
2543,2548,2913,132,,51    Psc,,0.539939,6.955463,80.9717,45.91,3.54,17.0,5.690,1.148,B9.5V,-0.014,79.574268,11.323808,9.805512,0.00001438,0.00002025,0.00000348,0.1413557955571565,0.121395733171035,0.00000022257796074305556,0.000000017162404,,51,Psc,1,2543,,30.255198038723073,,,
2562,2568,2910,131,,52    Psc,,0.543189,20.294316,80.0000,136.81,-48.10,-13.0,5.380,0.865,K0III,1.069,74.276339,10.634394,27.747369,-0.00001346,0.00005167,-0.00002211,0.14220656264396822,0.354202640540425,0.0000006632735963680556,-0.00000023319538,,52,Psc,1,2562,,39.26449353995997,,,
2572,2578,3003,136,Wo 9015A,Bet3Tuc,,0.545512,-63.031500,45.5581,86.15,-49.85,5.0,5.070,1.777,A0V,0.038,20.450292,2.940715,-40.603969,-0.00001012,0.00001777,-0.00000955,0.14281480158612575,-1.1001072026966663,0.0000004176669857986111,-0.000000241679619,Bet-3,,Tuc,1,2572,Wo 9015,16.951182515313995,,,
2592,2599,2905,130,,15Kap Cas,,0.549997,62.931783,100000.0000,3.99,-2.10,-2.0,4.170,-15.830,B1Ia,0.130,45034.191856,6529.619087,89046.536344,0.00061866,0.00204417,-0.00046507,0.14398885226057623,1.0983668109154887,0.000000019344065854166667,-0.000000010181087,Kap,15,Cas,1,2592,,187068214.03658015,Kap,4.21,4.14
2605,2611,2952,135,,,,0.552879,54.894985,114.1553,70.08,-39.36,-35.0,5.930,0.643,K0III,1.037,64.961388,9.469096,93.390124,-0.00000833,0.00003798,-0.00004181,0.14474338187748914,0.95809822830169,0.00000033975742733333336,-0.000000190822664,,,Cas,1,2605,,48.17259035591632,,,
2655,2661,3059,138,,,,0.561401,-29.558278,165.0165,-27.91,-29.31,-9.0,5.550,-0.538,K1III,1.262,141.992704,21.020865,-81.404016,-0.00001609,-0.00002495,-0.00001585,0.14697452602439037,-0.5158892743652788,-0.00000013531149824305557,-0.000000142098889,,,Scl,1,2655,,142.9552140037036,,,
2705,2711,3158,140,Gl 22.2,,,0.574374,-52.373090,25.4842,227.80,38.21,34.8,5.570,3.539,F3IV-V,0.472,15.383147,2.330868,-20.183809,0.00002096,0.00003164,-0.00002531,0.15037086854868767,-0.9140828600860637,0.0000011044055643055555,0.000000185247307,,,Phe,1,2705,,3.3450298682601365,,,
2756,2762,3196,142,Gl 23A,13    Cet,,0.587466,-3.592846,21.2540,407.68,-36.47,11.2,5.200,3.563,F8V...,0.567,20.961944,3.249574,-1.331907,0.00000463,0.00004322,-0.00000447,0.15379832227361276,-0.06270700010105375,0.0000019764884128888886,-0.000000176811549,,13,Cet,1,2756,Gl  23,3.2718998362317913,BU,5.21,5.19
2781,2787,3229,143,,14    Cet,,0.592454,-0.505610,54.4959,143.36,-61.94,6.0,5.940,2.258,F5IV,0.444,53.839659,8.418363,-0.480897,0.00000007,0.00003834,-0.00001642,0.15510402350280889,-0.00882455256893875,0.0000006950288924444444,-0.000000300293593,,14,Cet,1,2781,,10.884287379435941,,,
2796,2802,3302,147,NN 3041,Lam2Phe,,0.594767,-48.000907,34.8189,47.14,-101.40,7.6,5.510,2.801,F6V,0.461,23.016158,3.613111,-25.875905,-0.00000866,0.00000669,-0.00001723,0.15570971873522887,-0.8377738645093801,0.0000002285411690138889,-0.000000491601072,Lam-2,,Phe,1,2796,,6.600852070021595,,,
2848,2854,3240,144,,,,0.602306,54.168450,164.4737,22.98,-1.52,1.0,5.080,-1.000,B7III,-0.098,95.089068,15.119543,133.345676,-0.00000132,0.00001834,0.00000012,0.15768329283910817,0.9454178045197887,0.00000011141018379166667,-0.000000007369167,,,Cas,1,2848,,218.77616239495518,,,
2870,2876,3283,146,,,,0.607595,60.326215,100000.0000,3.05,-1.10,-9.0,5.780,-14.220,A4III,0.294,48881.119216,7841.684763,86885.810971,0.00021877,0.00153255,-0.00027199,0.15906812238465098,1.0528910683366874,0.000000014786817256944442,-0.00000000533295,,,Cas,1,2870,,42461956.3946313,,,
2894,2900,3346,152,,,,0.612903,44.488587,189.0359,-36.70,31.77,-33.0,5.140,-1.243,K5III,1.587,133.123811,21.545864,132.469946,-0.00003853,-0.00004031,-0.00000288,0.1604575411420683,0.7764723197214275,-0.0000001779266207638889,0.000000154025306,,,And,1,2894,,273.6528654192469,V428,5.154,5.114
2897,2903,3379,155,,53    Psc,,0.613142,15.231725,318.4713,0.91,-14.18,-9.0,5.890,-1.625,B2.5IV,-0.146,303.333338,49.113713,83.669867,-0.00000331,0.00000089,-0.00002354,0.16052027760328932,0.2658437594674337,0.0000000044118044930555555,-0.000000068746579,,53,Psc,1,2897,,389.04514499428046,AG,5.906,5.886
2906,2912,3369,154,,29Pi  And,,0.614680,33.719344,183.4862,15.23,-3.56,9.0,4.340,-1.978,B5V,-0.123,150.645938,24.453844,101.857872,0.00000712,0.00001488,0.00000248,0.16092283607483104,0.5885135669805387,0.00000007383712354861111,-0.000000017259367,Pi,29,And,1,2906,,538.5177219975278,,,
2914,2920,3360,153,,17Zet Cas,,0.616188,53.896909,181.8182,17.77,-9.15,2.0,3.690,-2.608,B2IV,-0.196,105.743565,17.207892,146.901502,0.00000511,0.00001670,-0.00000310,0.16131768182467154,0.9406785238460538,0.00000008615139103472223,-0.000000044360451,Zet,17,Cas,1,2914,,962.0552191862149,,,
2935,2941,3443,159,Gl 25A,,,0.622393,-24.767267,15.4012,1422.09,-17.15,18.6,5.570,4.632,K1V+...,0.715,13.799451,2.268712,-6.452147,-0.00000070,0.00010748,-0.00000913,0.16294223676011085,-0.4322703575235275,0.0000068944868698125,-0.000000083145546,,,Cet,1,2935,Gl  25,1.2223624492787322,,,
2936,2942,3421,157,,,,0.622561,35.399501,259.7403,-9.21,-3.57,-0.2,5.450,-1.623,G5III,0.886,208.916915,34.355297,150.460822,0.00000429,-0.00001105,-0.00000378,0.1629861603007752,0.61783785255633,-0.00000004465133997916667,-0.000000017307848,,,And,1,2936,,388.32915700495494,,,
3025,3031,3546,163,,30Eps And,,0.642602,29.311751,50.2260,-229.41,-254.08,-84.0,4.340,0.835,G5III...,0.871,43.176578,7.332959,24.588338,-0.00003464,-0.00006254,-0.00009600,0.1682326801531851,0.5115865716222587,-0.0000011122110645625,-0.000001231814599,Eps,30,And,1,3025,,40.36453929676048,,,
3077,3083,3574,164,,,,0.652748,49.354589,641.0256,7.93,-2.74,-8.0,5.450,-3.584,K5III,1.644,411.466483,71.007709,486.381503,-0.00000308,0.00002448,-0.00001175,0.1708889384000926,0.8614000707659275,0.00000003844572486805555,-0.000000013283894,,,Cas,1,3077,,2363.741608116292,,,
3086,3092,3627,165,,31Del And,,0.655462,30.861024,32.3520,115.38,-83.05,-7.0,3.270,0.720,K3III...,1.268,27.363473,4.742224,16.595166,-0.00000256,0.00001792,-0.00001485,0.17159965555771547,0.5386264769195913,0.000000559378024625,-0.000000402637761,Del,31,And,1,3086,,44.87453899331323,,,
3087,3093,3651,166,Gl 27,54    Psc,,0.656063,21.250472,11.0595,-461.07,-370.88,-32.9,5.880,5.661,K0V,0.850,10.155576,1.761632,4.008362,-0.00001957,-0.00002848,-0.00003073,0.1717568098586768,0.3708907108264425,-0.0000022353304369374998,-0.000001798076978,,54,Psc,1,3087,,0.4738053933388253,,,
3130,3137,3750,171,,,,0.664428,-44.796293,94.1620,42.69,16.74,8.0,6.000,1.131,K1IIICN...,1.142,65.810595,11.564463,-66.345493,0.00000765,0.00002113,-0.00000034,0.173946760960902,-0.7818427968691626,0.00000020696696022916666,0.00000008115781,,,Phe,1,3130,,30.73264929204291,,,
3132,3138,3690,167,,55    Psc,,0.665436,21.438495,127.0648,28.46,-28.51,-17.0,5.360,-0.160,F3V...,1.160,116.482876,20.500398,46.442414,-0.00001266,0.00001557,-0.00002270,0.174210802307268,0.374172325571675,0.0000001379779734861111,-0.00000013822038,,55,Psc,1,3132,,100.92528860766845,,,
3163,3170,3823,176,Gl 29,,,0.673659,-59.454604,24.9563,883.26,443.01,1.5,5.890,3.904,G1V,0.564,12.486498,2.225749,-21.493045,0.00002747,0.00011343,0.00002592,0.17636342994650517,-1.0376785999854974,0.000004282165314875001,0.000002147773086,,,Tuc,1,3163,,2.3900115514847258,,,
3172,3179,3712,168,,18Alp Cas,Shedir,0.675116,56.537331,69.9790,50.36,-32.17,-4.0,2.240,-1.985,K0II-IIIvar,1.170,37.984817,6.784483,58.379619,0.00000374,0.00001802,-0.00000943,0.17674488133148336,0.9867625763100912,0.00000024415216952777776,-0.000000155964561,Alp,18,Cas,1,3172,,542.0008904016238,Alp,2.25,2.23
3186,3193,3807,174,,,,0.678437,-4.351841,144.5087,-15.29,-14.48,35.0,5.900,0.101,K0III,1.091,141.825516,25.458519,-10.965479,0.00003627,-0.00000437,-0.00001283,0.17761431837989713,-0.075953948258925,-0.00000007412801175694444,-0.00000007020102,,,Cet,1,3186,,79.35969681957694,,,
3224,3231,3817,175,,32    And,,0.685330,39.458664,108.8139,-14.37,-3.02,-5.0,5.300,0.117,G8III,0.891,82.664742,14.992827,69.153530,-0.00000154,-0.00000798,-0.00000448,0.17941889840739841,0.6886836048879862,-0.00000006966772589583332,-0.000000014641373,,32,And,1,3224,,78.19878403894965,,,
3238,3245,3919,180,,Mu  Phe,,0.688766,-46.085007,75.3580,-28.92,1.04,19.0,4.590,0.204,G8III,0.953,51.420268,9.373821,-54.285737,0.00001542,-0.00000793,-0.00001373,0.18031862717898137,-0.8043351028819574,-0.00000014020811641666665,0.000000005042062,Mu,,Phe,1,3238,,72.17719496686992,,,
3271,3277,3980,183,,Xi  Phe,,0.696210,-56.501315,67.0241,90.15,57.28,10.0,5.720,1.589,Ap,0.131,36.379065,6.705245,-55.891371,0.00001550,0.00003264,0.00000174,0.18226724027091395,-0.9861339861138351,0.00000043705953302083333,0.000000277701276,Xi,,Phe,1,3271,,20.155798128251917,Xi,5.732,5.712
3292,3299,3856,177,,,,0.700953,66.147592,158.4786,-9.79,-8.55,-3.0,5.830,-0.170,G9III-IV,1.042,63.009855,11.694404,144.942944,0.00000606,-0.00000653,-0.00000546,0.1835090086964809,1.1544932762987712,-0.000000047463259326388886,-0.000000041451569,,,Cas,1,3292,,101.85913880541169,,,
3293,3300,3901,179,,19Xi  Cas,,0.701081,50.512526,438.5965,12.32,-6.48,-10.0,4.800,-3.410,B2.5V,-0.105,274.222888,50.904565,338.492753,-0.00000072,0.00002651,-0.00001665,0.18354256162914762,0.8816098861106475,0.00000005972904544444444,-0.000000031415926,Xi,19,Cas,1,3293,,2013.7242498623896,,,
3323,3330,4089,187,,Rho Tuc,,0.707869,-65.468030,41.0341,54.11,41.12,14.0,5.380,2.314,F6V,0.515,16.745713,3.139387,-37.330055,0.00001117,0.00001305,-0.00000963,0.1853196904109723,-1.1426326776403812,0.0000002623326825486111,0.000000199355385,Rho,,Tuc,1,3323,,10.33713052350584,,,
3345,3352,4088,186,,,,0.711609,-60.262807,70.8215,263.68,-51.74,26.0,5.990,1.739,K5III,1.318,34.521236,6.507126,-61.495198,-0.00001896,0.00008855,-0.00003190,0.18629888562123778,-1.0517844068727324,0.000001278356712888889,-0.000000250842598,,,Tuc,1,3345,,17.55496629621234,,,
3398,3405,4150,191,,Eta Phe,,0.722567,-57.463060,75.5287,-5.16,15.50,2.0,4.360,-0.031,A0IV,0.024,39.897951,7.638724,-63.674097,0.00000613,-0.00000075,0.00000133,0.18916758310662324,-1.00291959247145,-0.00000002501638591666667,0.00000007514612,Eta,,Phe,1,3398,,89.61898068616138,,,
3407,3414,4058,184,,20Pi  Cas,,0.724466,47.024546,53.6769,-24.52,-37.16,13.0,4.950,1.301,A5V,0.170,35.934654,6.898434,39.272564,0.00001705,-0.00000322,0.00000314,0.18966466783224836,0.8207331596283237,-0.00000011887631447222223,-0.000000180156763,Pi,20,Cas,1,3407,,26.278465408384932,Pi,4.962,4.942
3413,3419,4128,188,Gl 31,16Bet Cet,Diphda,0.726490,-17.986605,29.5334,232.79,32.71,13.3,2.040,-0.312,K0III,1.019,27.583638,5.310463,-9.119792,0.00000782,0.00003545,0.00000025,0.19019464223046095,-0.31392547040265245,0.0000011285977669652777,0.000000158582554,Bet,16,Cet,1,3413,,116.09138701261821,,,
3448,3455,4188,194,,17Phi1Cet,,0.736500,-10.609550,71.6332,-6.96,-113.88,1.0,4.770,0.494,K0IIIvar,0.998,69.103848,13.491898,-13.188762,-0.00000570,-0.00000357,-0.00003906,0.19281534874846856,-0.18517158692591623,-0.000000033743032166666666,-0.000000552105819,Phi-1,17,Cet,1,3448,,55.25861556300781,,,
3449,3456,4211,195,,Lam2Scl,,0.736683,-38.421686,103.8422,247.02,120.68,27.0,5.900,0.818,K1III,1.144,79.847790,15.593763,-64.532299,0.00003445,0.00013343,0.00003043,0.19286320688409495,-0.6705849176099462,0.0000011975867537083335,0.000000585073149,Lam-2,,Scl,1,3449,,41.00152405066133,,,
3471,3478,4142,189,,,,0.740612,47.863984,191.2046,-39.77,8.54,-60.0,5.660,-0.747,B5V...,-0.113,125.873780,24.716289,141.788188,-0.00003905,-0.00004524,-0.00004019,0.19389175590899338,0.83538410827702,-0.00000019281040075694444,0.000000041403088,,,Cas,1,3471,,173.30057353270814,,,
3496,3504,4180,193,,22Omi Cas,,0.745420,48.284364,215.5172,17.79,-7.62,-17.0,4.480,-2.187,B5III,-0.069,140.690195,27.809754,160.874126,-0.00000912,0.00001714,-0.00001828,0.19515053367309548,0.8427211297504825,0.00000008624835377083334,-0.000000036942802,Omi,22,Cas,1,3496,,652.8298441586142,Omi,4.497,4.457
3497,3505,4247,197,Gl 31.3,,,0.745666,-22.006135,26.7451,-66.07,81.15,13.2,5.220,3.084,F0V,0.350,24.325675,4.809987,-10.021590,0.00001781,-0.00000521,0.00000470,0.195214986231511,-0.38407951451986627,-0.0000003203163987430555,0.000000393426301,,,Cet,1,3497,,5.086276903064366,,,
3513,3521,4293,198,,,,0.749187,-42.676558,64.3915,-89.06,-96.11,10.0,5.940,1.896,A7V,0.297,46.432530,9.225661,-43.648415,-0.00000715,-0.00002977,-0.00002899,0.19613659196819086,-0.744846458101245,-0.0000004317750639027778,-0.000000465954428,,,Phe,1,3513,,15.19147698447522,,,
3536,3544,4222,196,,,,0.754774,55.221396,98.8142,-28.35,-5.34,-9.0,5.410,0.436,A2Vs,0.022,55.267454,11.065156,81.162189,-0.00000042,-0.00001393,-0.00000902,0.19759940835906367,0.9637951714708125,-0.0000001374446784375,-0.00000002588905,,,Cas,1,3536,,58.29079788672337,,,
3564,3572,4161,192,,21    Cas,,0.760862,74.988073,93.0233,-14.93,-21.86,9.0,5.640,0.797,A2IV,0.078,23.618496,4.767825,89.848671,0.00001300,-0.00000424,0.00000634,0.19919315865152806,1.3087887726726375,-0.00000007238268250694446,-0.00000010598027,,21,Cas,1,3564,,41.80228289540325,YZ,5.833,5.633
3575,3583,4391,209,GJ 1021,,,0.762650,-47.551985,15.1584,183.96,78.36,-11.4,5.800,4.897,G5IV,0.635,10.027401,2.029160,-11.185157,-0.00000623,0.00001253,0.00001249,0.19966139580340905,-0.829938707875,0.00000089186324675,0.0000003799,,,Phe,1,3575,,0.9576349769692682,,,
3599,3607,4398,210,,,,0.769929,-22.522097,93.2836,197.14,-12.25,-15.0,5.490,0.641,G8/K0III,0.978,84.424329,17.251486,-35.731271,-0.00003381,0.00008408,0.00000076,0.20156692791478617,-0.39308474565965623,0.0000009557616898472221,-0.000000059389675,,,Cet,1,3599,,48.261409326852096,,,
3624,3632,4408,211,,57    Psc,,0.775822,15.475504,238.0952,-29.45,-44.22,-27.0,5.360,-1.524,M4III,1.559,224.745910,46.286311,63.530014,-0.00000587,-0.00003591,-0.00005656,0.2031096946957469,0.27009850513467126,-0.00000014277762892361112,-0.000000214384609,,57,Psc,1,3624,,354.48674447379983,EL,5.41,5.32
3667,3675,4482,213,,58    Psc,,0.783738,11.973849,86.8056,53.83,-35.12,-1.0,5.510,0.817,G8II,0.987,83.135681,17.301446,18.009142,-0.00000259,0.00002260,-0.00001467,0.20518219953303712,0.208983093167565,0.00000026097520424305554,-0.000000170266564,,58,Psc,1,3667,,41.03930524610162,,,
3685,3693,4502,215,,34Zet And,,0.788981,24.267178,58.0046,-101.23,-81.89,-24.0,4.080,0.263,K1II,1.100,51.755023,10.844894,23.839349,-0.00000680,-0.00003051,-0.00003108,0.20655470770222276,0.4235421551281737,-0.0000004907768888263889,-0.000000397013923,Zet,34,And,1,3685,,68.35967668381046,Zet,4.112,4.042
3689,3697,4526,216,,60    Psc,,0.789898,6.740956,141.2429,14.42,-10.26,14.0,5.980,0.230,G8III,0.941,137.278099,28.800101,16.579198,0.00001270,0.00001275,-0.00000530,0.20679473771366144,0.11765188375852376,0.00000006991013273611111,-0.000000049741883,,60,Psc,1,3689,,70.46930689671467,,,
3709,3717,4585,218,,,,0.795339,-18.061339,108.9325,30.18,34.40,2.0,5.700,0.514,K3III,1.300,101.327943,21.408720,-33.772891,0.00000412,0.00001716,0.00001664,0.20821918627172695,-0.3152298327108225,0.00000014631676879166667,0.000000166775906,,,Cet,1,3709,,54.250032163115016,,,
3713,3721,4382,208,,23    Cas,,0.796119,74.847573,236.4066,15.03,-5.94,-3.0,5.420,-1.448,B8III,-0.066,60.456458,12.786343,228.187629,0.00000208,0.00001805,-0.00000474,0.20842347059059163,1.306336583018095,0.00000007286749618749999,-0.000000028797932,,23,Cas,1,3713,,330.5217168699801,,,
3733,3741,4622,220,,,,0.800296,-21.722492,105.1525,24.99,-7.23,21.0,5.570,0.461,B9V,-0.058,95.549279,20.317372,-38.918215,0.00001553,0.00001633,-0.00001137,0.20951698910571423,-0.37912900970525376,0.00000012115493877083332,-0.000000035052029,,,Cet,1,3733,,56.963937334118356,,,
3742,3750,4440,212,,,,0.802487,72.674482,61.2370,133.71,9.87,1.0,5.860,1.925,K0IV,1.010,17.835353,3.803410,58.458579,-0.00001072,0.00003830,0.00000185,0.21009062413825735,1.2684089866972124,0.0000006482443722708333,0.00000004785111,,,Cas,1,3742,,14.791083881682072,,,
3752,3760,4627,221,,62    Psc,,0.804836,7.299928,177.6199,111.61,3.41,-0.7,5.920,-0.327,G8III,1.104,172.283739,36.848083,22.568981,-0.00002116,0.00009375,0.00000282,0.2107055676298026,0.1274077786562775,0.0000005411005488680555,0.000000016532146,,62,Psc,1,3752,,117.70637907805683,,,
3759,3765,4628,222,Gl 33,,96 G. Psc,0.806382,5.280615,7.4549,758.04,-1141.22,-10.0,5.740,6.378,K2V,0.890,7.258368,1.555495,0.686093,-0.00001198,0.00002545,-0.00004201,0.21111031896421073,0.09216411608150625,0.000003675081624083333,-0.000005532790685,,,Psc,1,3759,,0.24479356661960658,,,
3773,3781,4815,236,,Lam Hyi,,0.809777,-74.923438,64.9351,133.21,-34.59,-9.0,5.090,1.028,K5III,1.345,16.512027,3.554214,-62.699898,-0.00002144,0.00003828,0.00000606,0.21199905292765883,-1.307660671349205,0.0000006458203038680555,-0.000000167697052,Lam,,Hyi,1,3773,,33.7909187437723,,,
3778,3786,4656,224,,63Del Psc,,0.811373,7.585079,95.4198,83.14,-50.48,32.0,4.440,-0.458,K5III,1.500,92.459279,19.940749,12.595285,0.00002662,0.00004508,-0.00001883,0.21241702989832262,0.13238460457798126,0.0000004030740940138889,-0.000000244733945,Del,63,Psc,1,3778,,132.8005886243731,,,
3793,3801,4636,223,,25Nu  Cas,,0.813892,50.968168,126.2626,30.28,-9.82,9.0,4.900,-0.606,B9III,-0.091,77.715955,16.814743,98.080370,0.00000631,0.00002033,0.00000336,0.21307640951384663,0.8895623384238488,0.00000014680158247222223,-0.000000047608703,Nu,25,Cas,1,3793,,152.1948650903652,,,
3802,3810,4676,225,Gl 34.1,64    Psc,,0.816308,16.940644,23.4522,-2.33,-201.57,3.8,5.070,3.219,F8V...,0.502,21.924210,4.758056,6.833532,0.00001021,0.00000195,-0.00002079,0.21370890015861088,0.29567001015931876,-0.000000011296158756944445,-0.000000977238935,,64,Psc,1,3802,,4.491588901059317,,,
3814,3821,4614,219,Gl 34A,24Eta Cas,,0.818260,57.815187,5.9531,1087.11,-559.65,8.2,3.460,4.586,G0V SB,0.587,3.098462,0.674227,5.038376,0.00001105,0.00003451,-0.00000150,0.2142198755075235,1.0090653769770737,0.000005270458002687499,-0.000002713259763,Eta,24,Cas,1,3814,Gl  34,1.2752637064597296,Eta,3.507,3.457
3825,3834,4732,228,,,,0.820540,-24.136672,57.9039,77.47,-59.62,23.0,5.900,2.086,K0III,0.944,51.627156,11.264202,-23.677836,0.00000965,0.00002436,-0.00002489,0.21481684137013535,-0.421264391151765,0.0000003755851583263889,-0.000000289045916,,,Cet,1,3825,,12.752637064597302,,,
3841,3849,4730,227,,,,0.823782,-13.561274,85.1064,103.34,-105.83,4.0,5.590,0.940,K3III,1.325,80.817050,17.704811,-19.956193,-0.00001524,0.00004031,-0.00004340,0.215665531806503,-0.2366888864352825,0.0000005010064574861111,-0.000000513078318,,,Cet,1,3841,,36.643757464783334,,,
3871,3881,4727,226,,35Nu  And,,0.830234,41.078911,189.3939,22.68,-18.05,-24.0,4.530,-1.857,B5V SB,-0.136,139.406857,30.787155,124.450180,-0.00001192,0.00001869,-0.00002862,0.21735479311274905,0.7169622462973962,0.00000010995574275,-0.000000087508869,Nu,35,And,1,3871,,481.72590355916344,,,
3875,3885,4757,230,,65    Psc,,0.831433,27.710286,88.5740,86.54,-10.20,5.0,5.550,0.813,F5III+...,0.398,76.565167,16.934170,41.187019,-0.00000162,0.00003770,-0.00000150,0.2176686821303926,0.4836357313037937,0.0000004195577591527778,-0.000000049450995,,65,Psc,1,3875,,41.19077848677376,,,
3899,3909,4813,235,Gl 37,19Phi2Cet,,0.835443,-10.644326,15.7530,-224.67,-228.44,8.2,5.170,4.183,F7IV-V,0.514,15.113168,3.359263,-2.909778,0.00000862,-0.00001566,-0.00001869,0.2187183562296591,-0.18577852869824624,-0.0000010892308961041666,-0.000001107508371,Phi-2,19,Cet,1,3899,,1.8484171953696558,,,
3939,3949,4919,242,,Rho Phe,,0.844768,-50.986816,74.2390,62.99,44.67,22.0,5.240,0.887,F2III,0.356,45.595244,10.251595,-57.683939,0.00002103,0.00002796,-0.00000736,0.2211597441112021,-0.8898878070451287,0.0000003053841373819445,0.000000216566271,Rho,,Phe,1,3939,,38.47689338937884,Rho,5.279,5.209
3941,3951,4775,233,,,,0.845442,64.247549,196.0784,29.39,-12.85,3.0,5.350,-1.112,A4V comp SB,0.528,83.114586,18.702813,176.603851,0.00000590,0.00002996,-0.00000254,0.22133607975898126,1.1213312748876263,0.00000014248674071527777,-0.000000062298557,,,Cas,1,3941,,242.54928571094206,,,
4095,4104,5098,247,,,,0.877951,-24.005844,171.2329,37.32,33.58,34.0,5.470,-0.698,K1III,1.275,152.308500,35.637464,-69.662774,0.00003491,0.00003998,0.00001132,0.22984696715907388,-0.41898101749621125,0.00000018093246558333334,0.000000162800433,,,Cet,1,4095,,165.6532649318019,,,
4137,4147,5112,248,,20    Cet,,0.883471,-1.144260,179.8561,6.49,-16.29,16.0,4.780,-1.495,M0III,1.550,175.031944,41.221192,-3.591689,0.00001435,0.00000919,-0.00001453,0.23129206931356885,-0.019971107041295,0.000000031464407868055554,-0.000000078976148,,20,Cet,1,4137,,345.1437393358564,,,
